Estrato_num,Es_Femenino,Es_Primiparo,Es_Activo,Cuotas,Valor_nota_debito,Valor_financiacion,Mora_Semestre_Anterior,N_Moras_Hist,Pct_Mora_Hist,Es_Largo_Plazo,Anio,Semestre,Nivel_Formacion_Ord,En_Mora_Real,Prob_Mora,Prediccion,Cluster,Zona_Riesgo
3,0,1,1,5,1100000.0,5500000.0,0,0,0.0,0,2023,1,2,0,0.4676639866677968,0,0.0,Amarillo (30-60%)
3,0,1,1,5,1100000.0,5500000.0,0,0,0.0,0,2023,1,2,0,0.4676639866677968,0,0.0,Amarillo (30-60%)
3,0,1,1,5,1100000.0,5500000.0,0,0,0.0,0,2023,1,2,0,0.4676639866677968,0,0.0,Amarillo (30-60%)
3,0,1,1,5,1100000.0,5500000.0,0,0,0.0,0,2023,1,2,0,0.4676639866677968,0,0.0,Amarillo (30-60%)
3,0,1,1,5,1100000.0,5500000.0,0,0,0.0,0,2023,1,2,0,0.4676639866677968,0,0.0,Amarillo (30-60%)
5,1,1,0,5,699390.0,3496950.0,0,0,0.0,0,2023,1,2,0,0.39600920991499516,0,0.0,Amarillo (30-60%)
5,1,1,0,5,699390.0,3496950.0,0,0,0.0,0,2023,1,2,0,0.39600920991499516,0,0.0,Amarillo (30-60%)
5,1,1,0,5,699390.0,3496950.0,0,0,0.0,0,2023,1,2,0,0.39600920991499516,0,0.0,Amarillo (30-60%)
5,1,1,0,5,699390.0,3496950.0,0,0,0.0,0,2023,1,2,0,0.39600920991499516,0,0.0,Amarillo (30-60%)
5,1,1,0,5,699390.0,3496950.0,0,0,0.0,0,2023,1,2,0,0.39600920991499516,0,0.0,Amarillo (30-60%)
4,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.41006381031946343,0,0.0,Amarillo (30-60%)
4,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.41006381031946343,0,0.0,Amarillo (30-60%)
4,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.41006381031946343,0,0.0,Amarillo (30-60%)
4,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.41006381031946343,0,0.0,Amarillo (30-60%)
4,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.41006381031946343,0,0.0,Amarillo (30-60%)
3,0,1,0,5,900000.0,4500000.0,0,0,0.0,0,2023,1,2,0,0.45127546947416863,0,0.0,Amarillo (30-60%)
