Nota_debito,Cliente,Prob_Mora,Zona_Riesgo
2887844,2246896,0.3108,MEDIO
2887845,2246896,0.3108,MEDIO
2887847,2246896,0.3127,MEDIO
2887848,2246896,0.3127,MEDIO
2887849,2246896,0.3127,MEDIO
2887850,2246896,0.3127,MEDIO
2887851,2246896,0.3127,MEDIO
2887853,2246896,0.3127,MEDIO
2887854,2246896,0.3127,MEDIO
2887855,2246896,0.3127,MEDIO
2887856,2246896,0.3127,MEDIO
2887857,2246896,0.3127,MEDIO
2886978,2247155,0.3108,MEDIO
2886979,2247155,0.3108,MEDIO
2886980,2247155,0.3108,MEDIO
2886981,2247155,0.3108,MEDIO
2886982,2247155,0.3108,MEDIO
2886984,2247155,0.3117,MEDIO
2886985,2247155,0.3117,MEDIO
2886986,2247155,0.3117,MEDIO
2886987,2247155,0.3117,MEDIO
2886988,2247155,0.3117,MEDIO
2886996,2247155,0.3117,MEDIO
2886997,2247155,0.3117,MEDIO
2886998,2247155,0.3117,MEDIO
2886999,2247155,0.3117,MEDIO
2887000,2247155,0.3117,MEDIO
2901438,22500219,0.1876,BAJO
2901439,22500219,0.1876,BAJO
2901440,22500219,0.1876,BAJO
2901441,22500219,0.1876,BAJO
2893102,22500288,0.3867,MEDIO
2893103,22500288,0.3867,MEDIO
2893104,22500288,0.3867,MEDIO
2893105,22500288,0.3867,MEDIO
2894091,2248121,0.2347,BAJO
2894092,2248121,0.2347,BAJO
2894093,2248121,0.2347,BAJO
2894094,2248121,0.2347,BAJO
2894095,2248121,0.2347,BAJO
2891763,2251008,0.2593,BAJO
2893207,22501328,0.3694,MEDIO
2893668,22500622,0.264,BAJO
2888841,2247452,0.2678,BAJO
2888842,2247452,0.2678,BAJO
2888843,2247452,0.2678,BAJO
2888844,2247452,0.2678,BAJO
2888845,2247452,0.2678,BAJO
2888847,2247452,0.2686,BAJO
2888848,2247452,0.2686,BAJO
2888849,2247452,0.2686,BAJO
2888850,2247452,0.2686,BAJO
2888851,2247452,0.2686,BAJO
2888853,2247452,0.2686,BAJO
2888854,2247452,0.2686,BAJO
2888855,2247452,0.2686,BAJO
2888856,2247452,0.2686,BAJO
2888857,2247452,0.2686,BAJO
2888660,2251376,0.3594,MEDIO
2894848,22501265,0.269,BAJO
2894849,22501265,0.269,BAJO
2894850,22501265,0.269,BAJO
2894851,22501265,0.269,BAJO
2904658,2097329,0.2971,BAJO
2904659,2097329,0.2971,BAJO
2904660,2097329,0.2971,BAJO
2904661,2097329,0.2971,BAJO
2904662,2097329,0.2971,BAJO
2888932,22500384,0.17,BAJO
2888933,22500384,0.17,BAJO
2888934,22500384,0.17,BAJO
2888935,22500384,0.17,BAJO
2888936,22500384,0.17,BAJO
2893218,2200627,0.2645,BAJO
2893219,2200627,0.2645,BAJO
2893220,2200627,0.2645,BAJO
2893221,2200627,0.2645,BAJO
2893222,2200627,0.2645,BAJO
2900330,2206407,0.2357,BAJO
2888690,22500723,0.2609,BAJO
2888691,22500723,0.2609,BAJO
2888692,22500723,0.2609,BAJO
2888693,22500723,0.2609,BAJO
2888694,22500723,0.2609,BAJO
2888688,22501158,0.2942,BAJO
2895462,2250803,0.2581,BAJO
2895463,2250803,0.2581,BAJO
2895464,2250803,0.2581,BAJO
2895465,2250803,0.2581,BAJO
2895466,2250803,0.2581,BAJO
2892212,2251099,0.2576,BAJO
2894985,2240162,0.1764,BAJO
2894986,2240162,0.1764,BAJO
2894987,2240162,0.1764,BAJO
2894988,2240162,0.1764,BAJO
2894989,2240162,0.1764,BAJO
2895364,22500325,0.245,BAJO
2895365,22500325,0.245,BAJO
2895368,22500325,0.245,BAJO
2895369,22500325,0.245,BAJO
2895370,22500325,0.245,BAJO
2891974,22500086,0.2675,BAJO
2902006,2248746,0.1588,BAJO
2902007,2248746,0.1588,BAJO
2902008,2248746,0.1588,BAJO
2902009,2248746,0.1588,BAJO
2902010,2248746,0.1588,BAJO
2888916,2230082,0.3445,MEDIO
2888917,2230082,0.3445,MEDIO
2888918,2230082,0.3445,MEDIO
2888919,2230082,0.3445,MEDIO
2888920,2230082,0.3445,MEDIO
2889400,22500555,0.1661,BAJO
2889401,22500555,0.1661,BAJO
2889402,22500555,0.1661,BAJO
2889403,22500555,0.1661,BAJO
2889404,22500555,0.1661,BAJO
2888839,22500631,0.248,BAJO
2897162,2206776,0.379,MEDIO
2893369,2200562,0.2735,BAJO
2899208,2240727,0.2353,BAJO
2899209,2240727,0.2353,BAJO
2899210,2240727,0.2353,BAJO
2899211,2240727,0.2353,BAJO
2899212,2240727,0.2353,BAJO
2900204,22500719,0.3514,MEDIO
2900205,22500719,0.3514,MEDIO
2900206,22500719,0.3514,MEDIO
2900207,22500719,0.3514,MEDIO
2894212,22501419,0.2936,BAJO
2894213,22501419,0.2936,BAJO
2894214,22501419,0.2936,BAJO
2894215,22501419,0.2936,BAJO
2918597,2249960,0.2569,BAJO
2918598,2249960,0.2569,BAJO
2918599,2249960,0.2569,BAJO
2918600,2249960,0.2569,BAJO
2918601,2249960,0.2569,BAJO
2918606,2249960,0.2569,BAJO
2918607,2249960,0.2569,BAJO
2918608,2249960,0.2569,BAJO
2918609,2249960,0.2569,BAJO
2918610,2249960,0.2569,BAJO
2918612,2249960,0.2569,BAJO
2918613,2249960,0.2569,BAJO
2918614,2249960,0.2569,BAJO
2918615,2249960,0.2569,BAJO
2918616,2249960,0.2569,BAJO
2893864,2243535,0.2128,BAJO
2893865,2243535,0.2128,BAJO
2893866,2243535,0.2128,BAJO
2893867,2243535,0.2128,BAJO
2893868,2243535,0.2128,BAJO
2890398,2246758,0.2852,BAJO
2890399,2246758,0.2852,BAJO
2890400,2246758,0.2852,BAJO
2890401,2246758,0.2852,BAJO
2891875,2210273,0.2353,BAJO
2891876,2210273,0.2353,BAJO
2891877,2210273,0.2353,BAJO
2891878,2210273,0.2353,BAJO
2891879,2210273,0.2353,BAJO
2892513,2245346,0.2091,BAJO
2890751,2195890,0.3832,MEDIO
2890752,2195890,0.3832,MEDIO
2890753,2195890,0.3832,MEDIO
2890754,2195890,0.3832,MEDIO
2890755,2195890,0.3832,MEDIO
2890727,2186352,0.249,BAJO
2890728,2186352,0.249,BAJO
2890729,2186352,0.249,BAJO
2890730,2186352,0.249,BAJO
2890731,2186352,0.249,BAJO
2890706,2235592,0.2356,BAJO
2890707,2235592,0.2356,BAJO
2890708,2235592,0.2356,BAJO
2890709,2235592,0.2356,BAJO
2890710,2235592,0.2356,BAJO
2890739,2225737,0.3527,MEDIO
2890740,2225737,0.3527,MEDIO
2890741,2225737,0.3527,MEDIO
2890742,2225737,0.3527,MEDIO
2890743,2225737,0.3527,MEDIO
2890722,2195561,0.2829,BAJO
2890723,2195561,0.2829,BAJO
2890724,2195561,0.2829,BAJO
2890725,2195561,0.2829,BAJO
2890733,2226592,0.1681,BAJO
2890734,2226592,0.1681,BAJO
2890735,2226592,0.1681,BAJO
2890736,2226592,0.1681,BAJO
2890737,2226592,0.1681,BAJO
2892404,2230412,0.2218,BAJO
2892405,2230412,0.2218,BAJO
2892406,2230412,0.2218,BAJO
2892407,2230412,0.2218,BAJO
2892408,2230412,0.2218,BAJO
2890833,2230765,0.2194,BAJO
2890834,2230765,0.2194,BAJO
2890835,2230765,0.2194,BAJO
2890836,2230765,0.2194,BAJO
2890837,2230765,0.2194,BAJO
2892020,2201536,0.1764,BAJO
2892021,2201536,0.1764,BAJO
2892022,2201536,0.1764,BAJO
2892023,2201536,0.1764,BAJO
2892024,2201536,0.1764,BAJO
2892068,2211615,0.2321,BAJO
2892069,2211615,0.2321,BAJO
2892070,2211615,0.2321,BAJO
2892071,2211615,0.2321,BAJO
2892072,2211615,0.2321,BAJO
2898041,2236062,0.2321,BAJO
2898042,2236062,0.2321,BAJO
2898043,2236062,0.2321,BAJO
2898049,2236062,0.2321,BAJO
2898063,2236062,0.2321,BAJO
2894206,2195662,0.3328,MEDIO
2894207,2195662,0.3328,MEDIO
2894208,2195662,0.3328,MEDIO
2894209,2195662,0.3328,MEDIO
2894210,2195662,0.3328,MEDIO
2890789,2236656,0.1441,BAJO
2890790,2236656,0.1441,BAJO
2890791,2236656,0.1441,BAJO
2890792,2236656,0.1441,BAJO
2890793,2236656,0.1441,BAJO
2897198,2246009,0.2786,BAJO
2897199,2246009,0.2786,BAJO
2897200,2246009,0.2786,BAJO
2897201,2246009,0.2786,BAJO
2897202,2246009,0.2786,BAJO
2890795,2226490,0.2861,BAJO
2890796,2226490,0.2861,BAJO
2890797,2226490,0.2861,BAJO
2890798,2226490,0.2861,BAJO
2890799,2226490,0.2861,BAJO
2892382,2248585,0.2242,BAJO
2892383,2248585,0.2242,BAJO
2892384,2248585,0.2242,BAJO
2892401,2248585,0.2242,BAJO
2892402,2248585,0.2242,BAJO
2893132,2230160,0.2247,BAJO
2893133,2230160,0.2247,BAJO
2893134,2230160,0.2247,BAJO
2893135,2230160,0.2247,BAJO
2893136,2230160,0.2247,BAJO
2896969,2226102,0.274,BAJO
2896971,2226102,0.274,BAJO
2896972,2226102,0.274,BAJO
2896973,2226102,0.274,BAJO
2896974,2226102,0.274,BAJO
2892644,2206037,0.3151,MEDIO
2892645,2206037,0.3151,MEDIO
2892646,2206037,0.3151,MEDIO
2892647,2206037,0.3151,MEDIO
2892648,2206037,0.3151,MEDIO
2890745,2226446,0.3399,MEDIO
2890746,2226446,0.3399,MEDIO
2890747,2226446,0.3399,MEDIO
2890748,2226446,0.3399,MEDIO
2890749,2226446,0.3399,MEDIO
2890716,2201414,0.3341,MEDIO
2890717,2201414,0.3341,MEDIO
2890718,2201414,0.3341,MEDIO
2890719,2201414,0.3341,MEDIO
2890720,2201414,0.3341,MEDIO
2890705,2215396,0.2861,BAJO
2890711,2215396,0.2861,BAJO
2890712,2215396,0.2861,BAJO
2890713,2215396,0.2861,BAJO
2890714,2215396,0.2861,BAJO
2892586,2210195,0.2321,BAJO
2892587,2210195,0.2321,BAJO
2892588,2210195,0.2321,BAJO
2892589,2210195,0.2321,BAJO
2892590,2210195,0.2321,BAJO
2898992,2249409,0.335,MEDIO
2898993,2249409,0.335,MEDIO
2898994,2249409,0.335,MEDIO
2898995,2249409,0.335,MEDIO
2890802,2215520,0.3214,MEDIO
2890803,2215520,0.3214,MEDIO
2890804,2215520,0.3214,MEDIO
2890806,2200544,0.2443,BAJO
2890807,2200544,0.2443,BAJO
2890808,2200544,0.2443,BAJO
2890809,2200544,0.2443,BAJO
2890826,2234968,0.3318,MEDIO
2890827,2234968,0.3318,MEDIO
2890828,2234968,0.3318,MEDIO
2890829,2234968,0.3318,MEDIO
2890830,2234968,0.3318,MEDIO
2890811,2200320,0.3433,MEDIO
2893751,2240257,0.2223,BAJO
2893752,2240257,0.2223,BAJO
2893753,2240257,0.2223,BAJO
2893754,2240257,0.2223,BAJO
2893755,2240257,0.2223,BAJO
2890982,2215956,0.3422,MEDIO
2890983,2215956,0.3422,MEDIO
2890984,2215956,0.3422,MEDIO
2890985,2215956,0.3422,MEDIO
2890986,2215956,0.3422,MEDIO
2894428,2235748,0.2661,BAJO
2894429,2235748,0.2661,BAJO
2894430,2235748,0.2661,BAJO
2894431,2235748,0.2661,BAJO
2894432,2235748,0.2661,BAJO
2890988,2195491,0.6807,ALTO
2890989,2195491,0.6807,ALTO
2890990,2195491,0.6807,ALTO
2890991,2195491,0.6807,ALTO
2890993,2211352,0.3507,MEDIO
2890994,2211352,0.3507,MEDIO
2890995,2211352,0.3507,MEDIO
2890996,2211352,0.3507,MEDIO
2890997,2211352,0.3507,MEDIO
2890963,2231704,0.3529,MEDIO
2890964,2231704,0.3529,MEDIO
2890965,2231704,0.3529,MEDIO
2890966,2231704,0.3529,MEDIO
2890967,2231704,0.3529,MEDIO
2897039,2248887,0.2807,BAJO
2897040,2248887,0.2807,BAJO
2897041,2248887,0.2807,BAJO
2897042,2248887,0.2807,BAJO
2897043,2248887,0.2807,BAJO
2892862,2232179,0.1393,BAJO
2892863,2232179,0.1393,BAJO
2892864,2232179,0.1393,BAJO
2892865,2232179,0.1393,BAJO
2892866,2232179,0.1393,BAJO
2892387,2245661,0.2051,BAJO
2892388,2245661,0.2051,BAJO
2892389,2245661,0.2051,BAJO
2892390,2245661,0.2051,BAJO
2891454,2231841,0.2784,BAJO
2891455,2231841,0.2784,BAJO
2891456,2231841,0.2784,BAJO
2891457,2231841,0.2784,BAJO
2891458,2231841,0.2784,BAJO
2891001,2201357,0.3757,MEDIO
2891002,2201357,0.3757,MEDIO
2891003,2201357,0.3757,MEDIO
2891004,2201357,0.3757,MEDIO
2891005,2201357,0.3757,MEDIO
2890969,2248855,0.2786,BAJO
2890970,2248855,0.2786,BAJO
2890971,2248855,0.2786,BAJO
2890972,2248855,0.2786,BAJO
2890973,2248855,0.2786,BAJO
2890957,2249615,0.315,MEDIO
2890958,2249615,0.315,MEDIO
2890959,2249615,0.315,MEDIO
2890960,2249615,0.315,MEDIO
2890961,2249615,0.315,MEDIO
2890951,2221240,0.3114,MEDIO
2890952,2221240,0.3114,MEDIO
2890953,2221240,0.3114,MEDIO
2890954,2221240,0.3114,MEDIO
2890955,2221240,0.3114,MEDIO
2891400,2216157,0.3372,MEDIO
2894842,2230580,0.1608,BAJO
2894844,2230580,0.1608,BAJO
2894846,2230580,0.1608,BAJO
2894852,2230580,0.1608,BAJO
2894854,2230580,0.1608,BAJO
2891007,2240895,0.3685,MEDIO
2891125,2175023,0.2796,BAJO
2891127,2201734,0.2871,BAJO
2891128,2201734,0.2871,BAJO
2891129,2201734,0.2871,BAJO
2891130,2201734,0.2871,BAJO
2891131,2201734,0.2871,BAJO
2891139,2186502,0.3913,MEDIO
2891133,2156839,0.2399,BAJO
2891134,2156839,0.2399,BAJO
2891135,2156839,0.2399,BAJO
2891136,2156839,0.2399,BAJO
2891137,2156839,0.2399,BAJO
2891100,2195497,0.1851,BAJO
2891101,2195497,0.1851,BAJO
2891102,2195497,0.1851,BAJO
2891103,2195497,0.1851,BAJO
2891104,2195497,0.1851,BAJO
2891075,2225185,0.3059,MEDIO
2891076,2225185,0.3059,MEDIO
2891077,2225185,0.3059,MEDIO
2891078,2225185,0.3059,MEDIO
2891079,2225185,0.3059,MEDIO
2892515,2215696,0.2232,BAJO
2892516,2215696,0.2232,BAJO
2892517,2215696,0.2232,BAJO
2892518,2215696,0.2232,BAJO
2892519,2215696,0.2232,BAJO
2900686,2205344,0.1365,BAJO
2900687,2205344,0.1365,BAJO
2900688,2205344,0.1365,BAJO
2900689,2205344,0.1365,BAJO
2900690,2205344,0.1365,BAJO
2891089,2226309,0.2106,BAJO
2891090,2226309,0.2106,BAJO
2891091,2226309,0.2106,BAJO
2891092,2226309,0.2106,BAJO
2891093,2226309,0.2106,BAJO
2894106,22500004,0.3564,MEDIO
2891081,2206797,0.3988,MEDIO
2891082,2206797,0.3988,MEDIO
2891083,2206797,0.3988,MEDIO
2891084,2206797,0.3988,MEDIO
2891085,2206797,0.3988,MEDIO
2891399,2171449,0.276,BAJO
2891401,2171449,0.276,BAJO
2891106,2210257,0.2356,BAJO
2891107,2210257,0.2356,BAJO
2891108,2210257,0.2356,BAJO
2891109,2210257,0.2356,BAJO
2891110,2210257,0.2356,BAJO
2891112,2232059,0.2181,BAJO
2891113,2232059,0.2181,BAJO
2891114,2232059,0.2181,BAJO
2891115,2232059,0.2181,BAJO
2891116,2232059,0.2181,BAJO
2895558,2222117,0.2412,BAJO
2895559,2222117,0.2412,BAJO
2895560,2222117,0.2412,BAJO
2895561,2222117,0.2412,BAJO
2895562,2222117,0.2412,BAJO
2891064,2175793,0.2161,BAJO
2891067,2175793,0.2161,BAJO
2891070,2175793,0.2161,BAJO
2891073,2175793,0.2161,BAJO
2891095,2175793,0.2161,BAJO
2891246,2210331,0.1696,BAJO
2891247,2210331,0.1696,BAJO
2891248,2210331,0.1696,BAJO
2891249,2210331,0.1696,BAJO
2891250,2210331,0.1696,BAJO
2891241,2211332,0.391,MEDIO
2895551,2240142,0.2106,BAJO
2895552,2240142,0.2106,BAJO
2895553,2240142,0.2106,BAJO
2895554,2240142,0.2106,BAJO
2895555,2240142,0.2106,BAJO
2901189,2206675,0.1661,BAJO
2901190,2206675,0.1661,BAJO
2901191,2206675,0.1661,BAJO
2901192,2206675,0.1661,BAJO
2901193,2206675,0.1661,BAJO
2906425,2247826,0.2638,BAJO
2906426,2247826,0.2638,BAJO
2906427,2247826,0.2638,BAJO
2906428,2247826,0.2638,BAJO
2906429,2247826,0.2638,BAJO
2898397,22500958,0.1938,BAJO
2898398,22500958,0.1938,BAJO
2898399,22500958,0.1938,BAJO
2898400,22500958,0.1938,BAJO
2897439,2240696,0.1661,BAJO
2897440,2240696,0.1661,BAJO
2897441,2240696,0.1661,BAJO
2897442,2240696,0.1661,BAJO
2897443,2240696,0.1661,BAJO
2891570,2215968,0.2931,BAJO
2891571,2215968,0.2931,BAJO
2891572,2215968,0.2931,BAJO
2891573,2215968,0.2931,BAJO
2891574,2215968,0.2931,BAJO
2892881,2234987,0.193,BAJO
2891403,2211425,0.3378,MEDIO
2891404,2211425,0.3378,MEDIO
2891405,2211425,0.3378,MEDIO
2891406,2211425,0.3378,MEDIO
2891407,2211425,0.3378,MEDIO
2905938,2243548,0.3964,MEDIO
2905939,2243548,0.3964,MEDIO
2905940,2243548,0.3964,MEDIO
2905941,2243548,0.3964,MEDIO
2905942,2243548,0.3964,MEDIO
2905943,2243548,0.3964,MEDIO
2905944,2243548,0.3964,MEDIO
2905945,2243548,0.3964,MEDIO
2905946,2243548,0.3964,MEDIO
2905947,2243548,0.3964,MEDIO
2905970,2243548,0.2976,BAJO
2905971,2243548,0.2976,BAJO
2905972,2243548,0.2976,BAJO
2905973,2243548,0.2976,BAJO
2905974,2243548,0.2976,BAJO
2905975,2243548,0.2976,BAJO
2905976,2243548,0.2976,BAJO
2905977,2243548,0.2976,BAJO
2905978,2243548,0.2976,BAJO
2905979,2243548,0.2976,BAJO
2897748,2211666,0.2736,BAJO
2897749,2211666,0.2736,BAJO
2897750,2211666,0.2736,BAJO
2897751,2211666,0.2736,BAJO
2897752,2211666,0.2736,BAJO
2891489,2221477,0.3527,MEDIO
2891490,2221477,0.3527,MEDIO
2891491,2221477,0.3527,MEDIO
2891492,2221477,0.3527,MEDIO
2891493,2221477,0.3527,MEDIO
2896710,22500232,0.1513,BAJO
2896711,22500232,0.1513,BAJO
2896712,22500232,0.1513,BAJO
2896713,22500232,0.1513,BAJO
2891483,2211681,0.3912,MEDIO
2891484,2211681,0.3912,MEDIO
2891485,2211681,0.3912,MEDIO
2891486,2211681,0.3912,MEDIO
2891487,2211681,0.3912,MEDIO
2902522,2110846,0.2496,BAJO
2896605,2235135,0.2916,BAJO
2896606,2235135,0.2916,BAJO
2896607,2235135,0.2916,BAJO
2896608,2235135,0.2916,BAJO
2896609,2235135,0.2916,BAJO
2891476,2180620,0.2523,BAJO
2891477,2180620,0.2523,BAJO
2891478,2180620,0.2523,BAJO
2891479,2180620,0.2523,BAJO
2891480,2180620,0.2523,BAJO
2896124,2215884,0.1393,BAJO
2896125,2215884,0.1393,BAJO
2896126,2215884,0.1393,BAJO
2896127,2215884,0.1393,BAJO
2896128,2215884,0.1393,BAJO
2896849,2250070,0.2656,BAJO
2896850,2250070,0.2656,BAJO
2896851,2250070,0.2656,BAJO
2896852,2250070,0.2656,BAJO
2896853,2250070,0.2656,BAJO
2896539,22500681,0.23,BAJO
2896540,22500681,0.23,BAJO
2896541,22500681,0.23,BAJO
2896542,22500681,0.23,BAJO
2896543,22500681,0.23,BAJO
2896645,2236242,0.2318,BAJO
2896646,2236242,0.2318,BAJO
2896647,2236242,0.2318,BAJO
2896648,2236242,0.2318,BAJO
2896649,2236242,0.2318,BAJO
2891543,2201558,0.1976,BAJO
2891544,2201558,0.1976,BAJO
2891545,2201558,0.1976,BAJO
2891546,2201558,0.1976,BAJO
2891421,2222062,0.225,BAJO
2891422,2222062,0.225,BAJO
2891423,2222062,0.225,BAJO
2891424,2222062,0.225,BAJO
2891426,2222062,0.225,BAJO
2893093,2205500,0.204,BAJO
2897721,22500054,0.2211,BAJO
2897722,22500054,0.2211,BAJO
2897723,22500054,0.2211,BAJO
2897724,22500054,0.2211,BAJO
2897725,22500054,0.2211,BAJO
2896119,2205500,0.2054,BAJO
2891549,2181542,0.2642,BAJO
2891550,2181542,0.2642,BAJO
2891551,2181542,0.2642,BAJO
2891552,2181542,0.2642,BAJO
2891553,2181542,0.2642,BAJO
2891622,2230042,0.2783,BAJO
2901217,2249617,0.2786,BAJO
2901218,2249617,0.2786,BAJO
2901219,2249617,0.2786,BAJO
2901220,2249617,0.2786,BAJO
2901221,2249617,0.2786,BAJO
2893376,2191436,0.2126,BAJO
2893377,2191436,0.2126,BAJO
2893378,2191436,0.2126,BAJO
2893379,2191436,0.2126,BAJO
2893380,2191436,0.2126,BAJO
2892701,2246784,0.2574,BAJO
2892703,2246784,0.2581,BAJO
2892704,2246784,0.2581,BAJO
2903823,2157738,0.3832,MEDIO
2903857,2157738,0.3832,MEDIO
2903858,2157738,0.3832,MEDIO
2903859,2157738,0.3832,MEDIO
2903860,2157738,0.3832,MEDIO
2891815,2235026,0.2101,BAJO
2891816,2235026,0.2101,BAJO
2891817,2235026,0.2101,BAJO
2891818,2235026,0.2101,BAJO
2891819,2235026,0.2101,BAJO
2899005,2235428,0.3384,MEDIO
2899006,2235428,0.3384,MEDIO
2899007,2235428,0.3384,MEDIO
2899008,2235428,0.3384,MEDIO
2899009,2235428,0.3384,MEDIO
2892040,2222185,0.3685,MEDIO
2891633,2243528,0.2201,BAJO
2891634,2243528,0.2201,BAJO
2891635,2243528,0.2201,BAJO
2891636,2243528,0.2201,BAJO
2891637,2243528,0.2201,BAJO
2891983,2237084,0.2768,BAJO
2891984,2237084,0.2768,BAJO
2891985,2237084,0.2768,BAJO
2892742,2246123,0.2238,BAJO
2892743,2246123,0.2238,BAJO
2892744,2246123,0.2238,BAJO
2892745,2246123,0.2238,BAJO
2892746,2246123,0.2238,BAJO
2892748,2246123,0.2569,BAJO
2892749,2246123,0.2569,BAJO
2892750,2246123,0.2569,BAJO
2892751,2246123,0.2569,BAJO
2892752,2246123,0.2569,BAJO
2892754,2246123,0.2569,BAJO
2892755,2246123,0.2569,BAJO
2892756,2246123,0.2569,BAJO
2892757,2246123,0.2569,BAJO
2892758,2246123,0.2569,BAJO
2900542,2247104,0.3108,MEDIO
2900543,2247104,0.3108,MEDIO
2900544,2247104,0.3108,MEDIO
2900545,2247104,0.3108,MEDIO
2900546,2247104,0.3108,MEDIO
2892146,2205493,0.2101,BAJO
2892147,2205493,0.2101,BAJO
2892148,2205493,0.2101,BAJO
2892149,2205493,0.2101,BAJO
2892150,2205493,0.2101,BAJO
2900549,2247104,0.3117,MEDIO
2900550,2247104,0.3117,MEDIO
2900551,2247104,0.3117,MEDIO
2900552,2247104,0.3117,MEDIO
2900553,2247104,0.3117,MEDIO
2900555,2247104,0.3117,MEDIO
2900556,2247104,0.3117,MEDIO
2900557,2247104,0.3117,MEDIO
2900558,2247104,0.3117,MEDIO
2900559,2247104,0.3117,MEDIO
2894742,2201763,0.7282,ALTO
2892364,2215147,0.2218,BAJO
2892365,2215147,0.2218,BAJO
2892366,2215147,0.2218,BAJO
2892367,2215147,0.2218,BAJO
2892368,2215147,0.2218,BAJO
2896570,2249465,0.3017,MEDIO
2896571,2249465,0.3017,MEDIO
2904183,22500715,0.3194,MEDIO
2904184,22500715,0.3194,MEDIO
2904185,22500715,0.3194,MEDIO
2904186,22500715,0.3194,MEDIO
2893114,2236004,0.3318,MEDIO
2893115,2236004,0.3318,MEDIO
2893116,2236004,0.3318,MEDIO
2893117,2236004,0.3318,MEDIO
2893118,2236004,0.3318,MEDIO
2896044,2231913,0.3353,MEDIO
2896045,2231913,0.3353,MEDIO
2896046,2231913,0.3353,MEDIO
2896047,2231913,0.3353,MEDIO
2896048,2231913,0.3353,MEDIO
2898247,22500447,0.2811,BAJO
2898248,22500447,0.2811,BAJO
2898249,22500447,0.2811,BAJO
2897265,2251406,0.2201,BAJO
2897266,2251406,0.2201,BAJO
2897267,2251406,0.2201,BAJO
2897268,2251406,0.2201,BAJO
2897269,2251406,0.2201,BAJO
2892412,2230654,0.2177,BAJO
2892413,2230654,0.2177,BAJO
2892414,2230654,0.2177,BAJO
2892415,2230654,0.2177,BAJO
2892416,2230654,0.2177,BAJO
2891944,2216295,0.3052,MEDIO
2891945,2216295,0.3052,MEDIO
2891946,2216295,0.3052,MEDIO
2891947,2216295,0.3052,MEDIO
2891948,2216295,0.3052,MEDIO
2894349,2195322,0.265,BAJO
2894350,2195322,0.265,BAJO
2894351,2195322,0.265,BAJO
2894352,2195322,0.265,BAJO
2894353,2195322,0.265,BAJO
2891956,2211178,0.3146,MEDIO
2891957,2211178,0.3146,MEDIO
2891950,2244307,0.3422,MEDIO
2891951,2244307,0.3422,MEDIO
2891952,2244307,0.3422,MEDIO
2891953,2244307,0.3422,MEDIO
2891954,2244307,0.3422,MEDIO
2894570,22501341,0.2811,BAJO
2894571,22501341,0.2811,BAJO
2894572,22501341,0.2811,BAJO
2894573,22501341,0.2811,BAJO
2894323,2230192,0.143,BAJO
2894324,2230192,0.143,BAJO
2894325,2230192,0.143,BAJO
2894326,2230192,0.143,BAJO
2894327,2230192,0.143,BAJO
2892026,2185964,0.3145,MEDIO
2894217,2249739,0.2068,BAJO
2894218,2249739,0.2068,BAJO
2894219,2249739,0.2068,BAJO
2894220,2249739,0.2068,BAJO
2895605,2250012,0.1774,BAJO
2895606,2250012,0.1774,BAJO
2895607,2250012,0.1774,BAJO
2895608,2250012,0.1774,BAJO
2892030,2200614,0.6375,ALTO
2892031,2200614,0.6375,ALTO
2892032,2200614,0.6375,ALTO
2892033,2200614,0.6375,ALTO
2892034,2200614,0.6375,ALTO
2893428,2141133,0.2675,BAJO
2894755,2240983,0.2129,BAJO
2894756,2240983,0.2129,BAJO
2894757,2240983,0.2129,BAJO
2894758,2240983,0.2129,BAJO
2894759,2240983,0.2129,BAJO
2892490,2200357,0.3806,MEDIO
2892491,2200357,0.3806,MEDIO
2892492,2200357,0.3806,MEDIO
2892493,2200357,0.3806,MEDIO
2892494,2200357,0.3806,MEDIO
2892713,2246846,0.337,MEDIO
2892714,2246846,0.337,MEDIO
2892715,2246846,0.337,MEDIO
2892716,2246846,0.337,MEDIO
2892717,2246846,0.337,MEDIO
2892719,2246846,0.3312,MEDIO
2892720,2246846,0.3312,MEDIO
2892721,2246846,0.3312,MEDIO
2892722,2246846,0.3312,MEDIO
2892723,2246846,0.3312,MEDIO
2892725,2246846,0.3312,MEDIO
2892726,2246846,0.3312,MEDIO
2892727,2246846,0.3312,MEDIO
2892728,2246846,0.3312,MEDIO
2892729,2246846,0.3312,MEDIO
2892396,2249470,0.3176,MEDIO
2892397,2249470,0.3176,MEDIO
2892398,2249470,0.3176,MEDIO
2892399,2249470,0.3176,MEDIO
2892400,2249470,0.3176,MEDIO
2894285,2215839,0.2272,BAJO
2894286,2215839,0.2272,BAJO
2894287,2215839,0.2272,BAJO
2894314,2215839,0.2272,BAJO
2894315,2215839,0.2272,BAJO
2892507,2226374,0.2871,BAJO
2892508,2226374,0.2871,BAJO
2892509,2226374,0.2871,BAJO
2892510,2226374,0.2871,BAJO
2892511,2226374,0.2871,BAJO
2895644,2200659,0.3757,MEDIO
2895645,2200659,0.3757,MEDIO
2895646,2200659,0.3757,MEDIO
2895647,2200659,0.3757,MEDIO
2895648,2200659,0.3757,MEDIO
2892497,2240283,0.341,MEDIO
2892498,2240283,0.341,MEDIO
2892499,2240283,0.341,MEDIO
2892500,2240283,0.341,MEDIO
2892501,2240283,0.341,MEDIO
2897335,2236544,0.2177,BAJO
